platform,komentar,timestamp,sentimen,komentar_clean
YouTube,Jangan ada yg mau sepanggung dengan orang bodoh seperti bung towel,1 tahun yang lalu,,yg panggung orang bodoh towel
YouTube,Tewel pasti rewel..,1 tahun yang lalu,,tewel rewel
YouTube,Pemain naturulisasi bukan cara yang instan selama tim belum mencapai level yang telah ditentukan,1 tahun yang lalu,,main naturulisasi instan tim capai level tentu
YouTube,pelatih bagus akan maksimal jika di dukung dengan pemain yang bagus...guardiola suruh latih liga 1..target juara liga champion...mau sampai kiamat juga gak bakal bisa...,1 tahun yang lalu,,latih bagus maksimal dukung main bagusguardiola suruh latih liga target juara liga championmau kiamat gak
YouTube,"Towel marselino menahan bola aja gak becus gimna mau jadi yg terbaik ditim garuda , sdh towel pemain Indonesia tdk ada bagus soalnya dasar bola aja gak tau alias menahan bola mengumpan bola giman mau bagus main itu tadi pemain2 belakang hampir rata2 tdk bagus mengumpan bola banyak yang salah.",1 tahun yang lalu,,towel marselino tahan bola aja gak becus gimna yg baik tim garuda sdh towel main indonesia tdk bagus dasar bola aja gak tau alias tahan bola umpan bola gim bagus main main tdk bagus umpan bola salah
YouTube,Towel terlalu di kasih panggung,1 tahun yang lalu,,towel kasih panggung
YouTube,Bgus hamdan ini sayang Justin kok gx ada,1 tahun yang lalu,,bgus hamdan sayang justin gx
YouTube,"Inilah media indonesia sukanya keheboan ""Semakin dibenci masyarakat dia semakin diundang diberbagai media.",1 tahun yang lalu,,media indonesia suka keheboan benci masyarakat undang bagai media
YouTube,"Naturalisasinya NANGGUNG, harusnya yg di Naturalisasi Orang Argentina, Jerman, Brasil, Terbukti Negara² tersebut dr Bayi dah Makan Bola😂😂😂😂😂😂😂",1 tahun yang lalu,,naturalisasi nanggung yg naturalisasi orang argentina jerman brasil bukti negara dr bayi dah makan bola
YouTube,ihhhhh dak banget ngundang jus TOWEL=TOMAT WORTEL,1 tahun yang lalu,,ihhhhh dak banget ngundang jus toweltomat wortel
YouTube,ini towel komentary berulsngw,1 tahun yang lalu,,towel komentary berulsngw
YouTube,"Muak lihat muka towel,,",1 tahun yang lalu,,muak lihat muka towel
YouTube,ToWel di RACUN aja lah .. !!!,1 tahun yang lalu,,towel racun aja
YouTube,Towel tetep terdepan ..semua akan towel pada waktunya 😂,1 tahun yang lalu,,towel tetep depan towel
YouTube,Bung towel buang aja kelaut,1 tahun yang lalu,,towel buang aja laut
YouTube,Betul sekali sengaja sekali bikin heboh intinya media kita sendiri juga ngapain ngundang si toel,1 tahun yang lalu,,sengaja bikin heboh inti media ngapain ngundang si toel
YouTube,Orang setres seperti towel masih aja dapet panggung pengamat nggak mutu tidak tau liku likunya bola aja sok paling pinter bisanya hanya ngejas bunkan ngamati tapi sok sok an aja,1 tahun yang lalu,,orang tres towel aja dapet panggung amat nggak mutu tau liku liku bola aja sok pinter bisa ngejas bun ngamati sok sok an aja
YouTube,Masih aja ngundang towel bentar lagi guwe blolck nih tv,1 tahun yang lalu,,aja ngundang towel bentar guwe blolck nih tv
YouTube,Emang sedeng towel ini 😂😂😂😂😂,1 tahun yang lalu,,emang sedeng towel
YouTube,1956 hampir 2024 hampir setelah hari ini kalah 1-0 mungkin kita harus menunggu 2075 th lagi kepada tv yg memberi panggung sama towel tunggu 2075 nanti undang lagi si towel?😅,1 tahun yang lalu,,kalah tunggu th tv yg panggung towel tunggu undang si towel
YouTube,Mohon metro model towel tu jangan d kasih panggung lagi.. dia gembosin timnas,1 tahun yang lalu,,mohon metro model towel tu d kasih panggung gembosin timnas
YouTube,"Bahannya itu melulu Wei, kelihatan banget lu sentimen sama STY.",1 tahun yang lalu,,bahan melulu wei banget lu sentimen sty
YouTube,Talenta tai liat noh penalti gegara siapa lokal bapuk gtu mnding full keturunan dah lokal klo mau masuk timnas kdu ningkatin performa nya maen di club eropa,1 tahun yang lalu,,talenta tai liat noh penalti gegara lokal bapuk gtu mnding full turun dah lokal klo masuk timnas kdu ningkatin performa nya maen club eropa
YouTube,Pemain lokal sampe cacing buluan jga gk bakal berprestasi,1 tahun yang lalu,,main lokal sampe cacing bulu jga gk prestasi
YouTube,"Yg dibahas naturalisasi tapi si towel selalu lari ke personal pelatih, ini sebenarnya sudah ngga sehat karena ngincar persolan 😅😅",1 tahun yang lalu,,yg bahas naturalisasi si towel lari personal latih ngga sehat ngincar sol
YouTube,"Dengan adanya Naturisasi, Telah Mengubah Timnas Indonesia Maju kehadapan, itu respect dari  PSSI Malaysia 😂.  Tetap STY terbaik, ❤. Yg sebelumnya hanya membawa Indonesia stagnan 😂.   Kelompok MAFIA Bung Towel, Hanya Ocehan berlebihan..!",1 tahun yang lalu,,natur ubah timnas indonesia maju hadap respect pssi malaysia sty baik yg bawa indonesia stagnan kelompok mafia towel oceh
YouTube,"bacot doang,prestasi kagak loe....
suweeee...",1 tahun yang lalu,,bacot doangprestasi kagak loe suweeee
YouTube,"Untuk apa tv mengudang towel saya rasa tidak membangun zaman ini udah berubah tv hurus sedikit pandai, semoga indonesia semakin maju, mantap",1 tahun yang lalu,,tv udang towel bangun zaman udah ubah tv hurus pandai moga indonesia maju mantap
YouTube,"Towel itu racun, pantas dihujat netizen",1 tahun yang lalu,,towel racun hujat netizen
YouTube,KOQ RT DIDING PAMULANG GA DIUNDANG????,1 tahun yang lalu,,koq rt diding pamulang ga undang
YouTube,Lanjutkan NATURALISASI .. ❤❤❤,1 tahun yang lalu,,lanjut naturalisasi
YouTube,Tewel d undang terus . Pastiargumennya itu itu aj. Kurang modal dengki diatu. Platihtumenentukan juga contoh pitnam ganti pelatih hancur welllllll) lll,1 tahun yang lalu,,tewel d undang pastiargumennya aj modal dengki diatu platihtumenentukan contoh pitnam ganti latih hancur welllllll lll
YouTube,Towel klo gk gmgin sty mungkin mulut nya bisa mebusuk satu orang ini. Towel klo anda merasa pling hebat kenapa gk anda sendiri yg jdi pelatih,1 tahun yang lalu (diedit),,towel klo gk gmgin sty mulut nya mebusuk orang towel klo pling hebat gk yg jdi latih
YouTube,Toel penghambat kemajuan timnas lokal sudah diberikan puluhan thn hasilnya apa rakyat butuh perubahan,1 tahun yang lalu,,toel hambat maju timnas lokal puluh thn hasil rakyat butuh ubah
YouTube,TALENTA Di NEGERi Emang gk da dari dulu...Yang Ada Kita Puasa Juara bertahun2...Bung Towel..Towel Towel.,1 tahun yang lalu,,talenta negeri emang gk da duluyang puasa juara bertahunbung toweltowel towel
YouTube,Perusak persatuan jangan lahhh di beri panggung mulu taiiiii,1 tahun yang lalu,,usak satu lahhh panggung mulu taiiiii
YouTube,Bung towel buang aja kelaut,1 tahun yang lalu,,towel buang aja laut
YouTube,"plis dehhh... hari gini masih membahas pemain keturunan..
liat lah vietnam,thailan malaysia,,,mereka pengen kayak kita...kita malah berdebat gak jelas",1 tahun yang lalu,,plis dehhh gin bahas main turun liat vietnamthailan malaysiamereka ken kayak kitakita debat gak
YouTube,tv dancok boikot towel woyy,1 tahun yang lalu,,tv dancok boikot towel woyy
YouTube,"Lo benci amat ma STY....towel towel 
Aneh nih sama ni orang 
Bener kata pak Hamdan 
Mending Lo ngomongin taktik dari pada Ngomongin STY dan  pemain keturunan....",1 tahun yang lalu,,lo benci ma stytowel towel aneh nih ni orang bener hamdan mending lo ngomongin taktik ngomongin sty main turun
YouTube,Gede bacot lah sia toel te penting pisam sia,1 tahun yang lalu,,gede bacot sia toel te pisam sia
YouTube,Cari rating ato gimana???. Orang modelan kek towel gini diundang..,1 tahun yang lalu (diedit),,cari rating ato gimana orang model kek towel gin undang
YouTube,Welllll towelllll,1 tahun yang lalu,,welllll towelllll
YouTube,Pengen kapan2 gitu kalo ada acara bgjndang towel undang juga pemain yg berjuang capek dilapangan biar towel dikasih tau gimana capeknya berjuangan dilapangan tp masih aja yg nyari kesalahan,1 tahun yang lalu,,ken gitu kalo acara bgjndang towel undang main yg juang capek lapang biar towel kasih tau gimana capek juang lapang tp aja yg nyari salah
YouTube,"Sepakbola itu butuh proses mau naturalisasi apa tdk itu semua proses,selama timnas hanya dihuni lokal pred apa prestasinya selama hampir 50th",1 tahun yang lalu,,sepakbola butuh proses naturalisasi tdk prosesselama timnas huni lokal pred prestasi th
YouTube,Towel.. towel.. kenapa baru sekarang wel.. lu kritik..!!! Ingat towell nanti klau kau masuk jajaran PSSI dan timnas Indonesia tidak berkembang siap-siap kritikan dari netizen..!!! 😁🤭,1 tahun yang lalu,,towel towel wel lu kritik towell klau kau masuk jajar pssi timnas indonesia kembang siapsiap kritik netizen
YouTube,Towel  itu mbulet berbelit belit tidak prudukfif,1 tahun yang lalu,,towel mbulet belit belit prudukfif
YouTube,"Ktowel aja yang jadi pelatih, aku mau liat kyak mana",1 tahun yang lalu,,ktowel aja latih liat kyak
YouTube,"Info jasa pengiriman lur
Mau ngirim kulkas panci kompor
Ngirim ke mulut towel
Biar mingkem",1 tahun yang lalu,,info jasa kirim lur ngirim kulkas panci kompor ngirim mulut towel biar mingkem
YouTube,MEDIA PROVOKATOR !!!!,1 tahun yang lalu,,media provokator
YouTube,Towel itu mbulet ngeyel,1 tahun yang lalu,,towel mbulet ngeyel
YouTube,Intinya Bung Towel cuma mau cari kesalahan STY atau mau ikut infonesia sukses sih…,1 tahun yang lalu,,inti towel cari salah sty infonesia sukses sih
YouTube,"Ketahuan arahnya si towel ada kaitannya dgn pelatih lokal, mau nya si towel pelatih timnas harus di isi pelatih lokal",1 tahun yang lalu,,tahu arah si towel kait dgn latih lokal nya si towel latih timnas isi latih lokal
YouTube,adduh aku kok neg lihat towel,1 tahun yang lalu,,adduh neg lihat towel
YouTube,"Knp sih gak saling dukung aja, ini malah menjatuhkan",1 tahun yang lalu,,knp sih gak dukung aja jatuh
YouTube,"Undang dong pak erik tohir biar debat sama towel,...",1 tahun yang lalu,,undang erik tohir biar debat towel
YouTube,Towel langsung memble debat dgn orang berpendidikan..,1 tahun yang lalu,,towel langsung memble debat dgn orang didik
YouTube,Up,1 tahun yang lalu,,up
YouTube,Ul,1 tahun yang lalu,,ul
YouTube,Up,1 tahun yang lalu,,up
YouTube,Up,1 tahun yang lalu,,up
YouTube,Up,1 tahun yang lalu,,up
YouTube,Mana tau towel diskusi dengan pak erik dapat skatmat pasti ada.,1 tahun yang lalu,,tau towel diskusi erik skatmat
YouTube,Pak Erich itu terakhir  biar yg lain aja dulu dan buat apa juga debat kalau gak ada ujungnya rugi Dong  beliau habis tenaga untuk meladeni debat yg arahnya kesana kemari,1 tahun yang lalu,,erich biar yg aja debat gak ujung rugi beliau habis tenaga laden debat yg arah kesana kemari
YouTube,"Mana berani towel
Bisa kencing di tempat
Debat sama pak ET",1 tahun yang lalu,,berani towel kencing debat et
YouTube,Harusnya towelll jangan di kasi  panggung,1 tahun yang lalu,,towelll kasi panggung
YouTube,"Kelas statement dr pak hamdan 😎😎,,, si towel astaga ini orang semakin kesini kok malah ra karuan nyalahin semakin nyalahin",1 tahun yang lalu,,kelas statement dr hamdan si towel astaga orang kesini ra karuan nyalahin nyalahin
YouTube,Salah masuk kandang ni,1 tahun yang lalu,,salah masuk kandang ni
YouTube,"Towel itu lah yg memcah membelah .. 
Para pemain, staf kepelatihan, tim pssi yg nyata lagi berjuang memperbaiki, Bahkan 99% masyarakat indonesia pun begitu menikmati setiap pertandiangan timnas.


Pertanyaan pribaduku sebenarnya .. apakah tidak pembahasan lain selain ini2x meluluk .. apalagi diangkat dari media2x ternama di indonesia dan apakah tidak ada undang2x untuk melarang pemilihan  topik2x yg tidak mamajukan ??",1 tahun yang lalu,,towel yg memcah belah main staf latih tim pssi yg nyata juang baik masyarakat indonesia nikmat pertandiangan timnas pribaduku bahas inix luluk angkat mediax nama indonesia undangx larang pilih topikx yg mamajukan
YouTube,Bacot Lu towelll,1 tahun yang lalu,,bacot lu towelll
YouTube,270 jt rakyat indonesia kalah sama taiiwel😅,1 tahun yang lalu,,jt rakyat indonesia kalah taiiwel
YouTube,"Berati si towel yg ber asumsi seperti itu pro kontra anti sty ...

Sty kan bahasa Korea mana ngrti si towel brti dia yg membuat pertanyaan pro kontra anti sty  si towel",1 tahun yang lalu,,berat si towel yg ber asumsi pro kontra anti sty sty bahasa korea ngrti si towel brti yg pro kontra anti sty si towel
YouTube,"Towel cuma bisa ngomel aja.karena ada sentimentil dg sty coba kau yang jadi pelatihnya jangan omon² doang.manusia macam ini perlu di musnahkan dari NKRI.
Ingat towel kamu hidup lahir di Indonesia tapi jiwa nasionalisme ando nol besar",1 tahun yang lalu,,towel ngomel ajakarena sentimentil dg sty coba kau latih omon doangmanusia musnah nkri towel hidup lahir indonesia jiwa nasionalisme ando nol
YouTube,Suruh pindah negara towel handuk.,1 tahun yang lalu,,suruh pindah negara towel handuk
YouTube,Si Towel anggap aja angin lewat ga usah di dengar,1 tahun yang lalu,,si towel anggap aja angin ga dengar
YouTube,"Bung Towel, jk Timnas kalah ya bangkit lg utk menang berikutnya, ndak perlu cari siapa yg salah.",1 tahun yang lalu,,towel jk timnas kalah ya bangkit lg utk menang ndak cari yg salah
YouTube,Towel kenapa lu ga kritik liga Indonesia ?????,1 tahun yang lalu,,towel lu ga kritik liga indonesia
YouTube,Kelas banget hamdan 1 vs 4 gila..di libassss,1 tahun yang lalu,,kelas banget hamdan vs giladi libassss
YouTube,"Kasian pak hamdan di kerubungi org"" GOA, tolonglah undang bintang tamu org yg objektif bukan org"" Pembenci.",1 tahun yang lalu,,kasi hamdan kerubung org goa tolong undang bintang tamu org yg objektif org benci
YouTube,"Itu yg di naturalisasi sblm ya yg kalah itu umur ya msh di bwh standard,saat tom haye,ragnar n jay karna mereka umur juga ssudah matang,,,lo paham bola tp ga ngerti,TOWELTOWEL",1 tahun yang lalu,,yg naturalisasi sblm ya yg kalah umur ya msh bwh standardsaat tom hayeragnar n jay karna umur ssudah matanglo paham bola tp ga ngertitoweltowel
YouTube,Halah towel towel modal data doank,1 tahun yang lalu,,halah towel towel modal data doank
YouTube,Keren nih Bung Towel 👍👍👍,1 tahun yang lalu,,keren nih towel
YouTube,#stop berita timnas,1 tahun yang lalu,,berita timnas
YouTube,"Lu gak mengkritisi .towel .. lu itu benci sams sty .. 
Dimata towel apapun yang dilakukan sty salah ..",1 tahun yang lalu,,lu gak kritisi towel lu benci sams sty mata towel apa sty salah
YouTube,Yang bikin pemain kita mental drop 1 si towel 2 anjas armara( bukan aktor) 3 tv nasional 4 podcast akhirnya 3 pertandingan kalah meluluh!,1 tahun yang lalu,,bikin main mental drop si towel anjas armara aktor tv nasional podcast tanding kalah luluh
YouTube,yowel profokator,1 tahun yang lalu,,yowel profokator
YouTube,Media juga memberikan panggung..,1 tahun yang lalu,,media panggung
YouTube,Buat laporan yuk ke polres,1 tahun yang lalu,,lapor yuk polres
YouTube,Towel itu gunanya apa,1 tahun yang lalu,,towel guna
YouTube,Towel bodoh,1 tahun yang lalu,,towel bodoh
YouTube,"Kau pa0k, masih mau nntn ada towel ny!!",1 tahun yang lalu,,kau nntn towel ny
YouTube,Enggak lah. Elu aja anti kritik.,1 tahun yang lalu,,elu aja anti kritik
YouTube," @cstgg1628  kayak gitu dibilang di kritik ..
Iri dengki benci iya ..",1 tahun yang lalu,,kayak gitu bilang kritik iri dengki benci iya
YouTube,Kok dah muak baget ya dnger omongan towel.,1 tahun yang lalu,,dah muak baget ya dnger omong towel
YouTube,"Masyarakat indonesia menikmati setiap prtandingan timnas ? Gw sich ng'ga ya. Disaat STY menerapkn strategi bertahan terlalu dalam itu yg membuat gw dongkoL sama STY. 
Kalau sudah kemasukan GOL sama lawan. Baru mnerapkan strategi presing dan menyerang. Kenapa gx dari awal permainan mnrapkan pressing & menyerang. Haduuhhhh haduhh ...",1 tahun yang lalu,,masyarakat indonesia nikmat prtandingan timnas gw sich ngga ya saat sty menerapkn strategi tahan yg gw dongkol sty masuk gol lawan mnerapkan strategi presing serang gx main mnrapkan pressing serang haduuhhhh haduhh
YouTube, @_Gie_92  belajar tentang sepakbola dulu dek,1 tahun yang lalu,,ajar sepakbola dek
YouTube, @_Gie_92  ya mungking samean bagian dari 1% itu mas ..,1 tahun yang lalu,,ya mungking samean mas
YouTube,"Di latih ivan kolev timnas senior semua lokal lawan arab 0-1 korea 0-1 bahrain 2-1, dipecat katanya jelek, makin kesini makin ancur",1 tahun yang lalu (diedit),,latih ivan kolev timnas senior lokal lawan arab korea bahrain pecat jelek kesini ancur
YouTube,Kalau bgini terus bubarkan z pssi,1 tahun yang lalu,,bgini bubar z pssi
YouTube,"Aneh ama otax netizen +62. 
Orang Lagi mengkritik kinerja suatu bidang tertentu di bilang nyinyir lah, menghina lah, ini lah, itu lah. Bukan kah  kebebasan berpendapat itu dilindungi oleh undang-undang. Karena kita tuch indonesia, negara demokrasi. Orang boleh menyampaikan pendapat serta kritikan. Asalkan bisa diprtanggung jawabkan. kalau gx mau dikritik, rubah aja negara ini pake system komunisme monarki. wk wk wk belajar lagi PKN di sekolah yg bener Dek. 👈😅😅😅",1 tahun yang lalu,,aneh ama otax netizen orang kritik kerja bidang bilang nyinyir hina kah bebas dapat lindung undangundang tuch indonesia negara demokrasi orang dapat kritik diprtanggung jawab gx kritik rubah aja negara pake system komunisme monarki wk wk wk ajar pkn sekolah yg bener dek
YouTube," @_Gie_92  belajar ppkn tapi gk di terapkan dalam hidup 
Percuma...",1 tahun yang lalu,,ajar ppkn gk terap hidup
YouTube,"Tow""l pemecah belah .titik",1 tahun yang lalu,,towl pecah belah titik
YouTube,"Timnas menang dia ndak happy loh

- Sindiran Helmi Yahya ke bung Towel.",1 tahun yang lalu,,timnas menang ndak happy loh sindir helm yahya towel
