platform,komentar,timestamp,sentimen
YouTube,Selagi masih hidup punya darah Indonesia hak wajib boleh bela tanah kelahiran leluhur nya.............sepak bola dunia sekarang udah semua pke pemain keturunan semua timnas Maroko piala dunia kemaren di Qatar semua nya Maroko pake pemain keturunan semua nya.........................,1 tahun yang lalu,
YouTube,"Yg tau alamatnya towel spill dong,",1 tahun yang lalu,
YouTube,Towel ngeyel,1 tahun yang lalu,
YouTube,Aaaaah toweeeeellll... sudah jgn di beri panggung.... towel otak dan pikiran mu buatan cina apa apa buatan 🐕.. hahaha towel towel 😡😡😡,1 tahun yang lalu,
YouTube,Klu dulu jadi lumbung gol towel jg GK nyocot . orang dalam saja menghalangi apalagi orang luar..itulah otak mafia lokal sok peduli,1 tahun yang lalu,
YouTube,"selain bung hamdan, para bajingan bung towel dan si gendut adapah pembenci kemajuan sepakbola indonesia..",1 tahun yang lalu,
YouTube,Si toel bukan levelnya debat sama bung hamdan mohon dimaafkan,1 tahun yang lalu,
YouTube,Gw pingin banget debat sama towel,1 tahun yang lalu,
YouTube,Gw jelasin tentang naturalisasi sama towel,1 tahun yang lalu,
YouTube,"Pengamat bola kardus di undang mulu sama tv,parah cuman bikin gaduh.",1 tahun yang lalu,
YouTube,Sepakbola bukan Matematika Mas Towel,1 tahun yang lalu,
YouTube,Saya kecewa ama media masalah naturalisai dan taktik sty di perdebatkan wajar sepak bola Indonesia gak maju maju karna pikiran dan mental lemah bahkan seperti orang yg dengki dan iri hati kasian Indonesia semakin sulit mendunia di bidang sepak bola,1 tahun yang lalu,
YouTube,Ya ampun masih diundang towal towel.... attitude nya gak bagusss sering motong omongan,1 tahun yang lalu,
YouTube,B4j1n9*N ini orang kok di undang undang mulu... harusnya itu orang diboikot,1 tahun yang lalu,
YouTube,Towel sebentar lagi jd GILA,1 tahun yang lalu,
YouTube,Towel sebentar lagi jd GILA,1 tahun yang lalu,
YouTube,Lama2 gw report nih metro ngundang towel mulu,1 tahun yang lalu,
YouTube,Besok besok undang towel dan pemain timnas gimana reaksi nya towel,1 tahun yang lalu,
YouTube,Saya gak setuju sama welli .. kalo kamu mau buat klub lokal sendiri begok,1 tahun yang lalu,
YouTube,No Towel No Party,1 tahun yang lalu,
YouTube,Bung towel cocoknya lawan rocky gerung,1 tahun yang lalu,
YouTube,Kasih paham dulu itu towel,1 tahun yang lalu,
YouTube,Towel kau memang sampah,1 tahun yang lalu,
YouTube,Yang pasti dia ga suka sty dan naturalisasi,1 tahun yang lalu,
YouTube,"ini knp org ini masih diundang.. 
Komen berdasarkan kebencian",1 tahun yang lalu,
YouTube,"So hebat towel
Org suka bikin huru hara sna sini",1 tahun yang lalu,
YouTube,Towel ini orang gila. Media juga gila undang orang gila,1 tahun yang lalu,
YouTube,Mu lumut mu towel,1 tahun yang lalu,
YouTube,Ngapain sih di undang itu towel,1 tahun yang lalu,
YouTube,"Ginilah METRO TV, sukanya yang ngak ber attitude dan etika, Towel motong-motong penjelasan orang sesukanya yang disukai METRO.",1 tahun yang lalu,
YouTube,Itu lah media bung.kalo ada yg hngat pasti d angkat.mungkin media tdk peduli dngan kmjuan timnas.yg terpnting rating yg d cari oleh media.itulah kebusukan media indonesia.,1 tahun yang lalu,
YouTube,Idiskusinya salah judul........karena Bung Towel sangat iri dan tdk suka sama STY.......,1 tahun yang lalu,
YouTube,Dislike aja,1 tahun yang lalu,
YouTube,betul ini akn brdmpak pda psikologis pemain seakan mrasa terbebani oleh brbagai kontroversi sdgkn brmain sepakbola itu lepas hya semangat bermain dilapangan yg hrus jdi fokus mereka .,1 tahun yang lalu,
YouTube,KLO NATURALISASI PEMAIN JANGAN NANGGUNG2 AMBIL YG BAGUS JANGAN SAMA KEMAMPUAN NYA SAMA ANAK PRIBUMI,1 tahun yang lalu,
YouTube,"​ @qodrimaimoris856  Lu dimana mana ada bos,klo ngikutin timnas baru baru ini pas menang mah gausah banyak bacot sini adu debat Ama gua",1 tahun yang lalu,
YouTube,"​ @qodrimaimoris856  emang kemampuan Pribumi samapai mana sih, selama ini kan yg main Pribumi semua hasilnya apa coba lu hitung berapa tahun Indonesia tidak masuk piala Asia, AFF pun sulit timnas 23 tidak pernah lolos piala Asia kecuali jaman shin tha yong bahkan masuk semi final, apa lu buta",1 tahun yang lalu,
YouTube,"​ @qodrimaimoris856 Naturalusasi jmn skrng itu hrus yg ada darah Indonesia nya bos,,lgian itu yg di naturalisaai itu jg udh pmaen Top jg.",1 tahun yang lalu,
YouTube,"Kita pertajam dalam konteks sepak bola katanya, ini bukan mempertajam konteks tapi mau nyinyir",1 tahun yang lalu,
YouTube,Ya ampun masih di undang towal towelll,1 tahun yang lalu,
YouTube,Mati kutu si towel dirujak bung hamdan. Pinginnya menyudutkan sty tapi di sumpal bacotnya oleh bung hamdan,1 tahun yang lalu,
YouTube,Towel towel towel,1 tahun yang lalu,
YouTube,gak usah di tonton,1 tahun yang lalu,
YouTube,Jngn diundang lah orang kyk tewel gini bikin ribet,1 tahun yang lalu,
YouTube,"emang si tololet toel ..mulut nya kayak mulut perempuan.,coba dia di kasi menjadi pelatih..biar si towel mampus..dia sok paling jago..",1 tahun yang lalu,
YouTube,ter tulul tulul akibat well tululll,1 tahun yang lalu,
YouTube,Wel towel...omongan u!,1 tahun yang lalu,
YouTube,"Si towel cocoknya jadi jubirnya anis saja 😂😂😂, towel buka mata dan telinganmu buka lebar"" kurang apa timnas Belgia pemainya hebat"" tapi kalau pelatihnya gk hebat gk bisa apa"" keok terus Belgia...towel towel memang bajingan luh",1 tahun yang lalu,
YouTube,Ini stasiun tv tidak ngerti bola sok pake ada acara bicara bola. Hasilnya ya gini ngundang Narsum ngawur,1 tahun yang lalu,
YouTube,"Ya Kalah....🤣🤣🤣🤣🤣🤣
Klw lawan Israel pasti menang.🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪",1 tahun yang lalu,
YouTube,"Emang bbi nih org,, knp jg di undang si provokator cabang nguyen asw satu ini..",1 tahun yang lalu,
YouTube,PEMAIN LOKAL BANYAK YG BEKERJASAMA DGN MAFIA BOLA TANYA SITOWEL DAN HORISON CS,1 tahun yang lalu,
YouTube,Nampaknya kebodohan si towel ga ngerti bola,1 tahun yang lalu,
YouTube,Towel ini pengamat dlam sudut pandang kebencian krna d pecat dri esco .,1 tahun yang lalu,
YouTube,Apa2an indonesia mah sepakbola komentatornya politikus..,1 tahun yang lalu,
YouTube,Ya udah kita buat kualifikasi piala dunia semua pemain timnas naturalisai semua soal ny kalau lokal semua kita semua udah pada tau gx pernah lolos,1 tahun yang lalu,
YouTube,"krn daya tarik STY lah pemain keturunan mau.
towel towel masih ada aja tv ngundang ini orang.",1 tahun yang lalu,
YouTube,Info santet towel,1 tahun yang lalu,
YouTube,Gak sebanding dengan hamdan omongan u wel...,1 tahun yang lalu,
YouTube,Konten yg sdh di siapkan jika gak lolos olimpiade cek 😂😂😂,1 tahun yang lalu,
YouTube,Bagus ditempeleng saja ini si TOEL serius fix siapapun ketemu tempeleng saja...dijawab serasional apapun TOEL mengarah ke kasuistik lagi.,1 tahun yang lalu,
YouTube,"Si Towel pemecah belah sepak bola indonesia,,,,gak mutu,,,,,,,",1 tahun yang lalu,
YouTube,Towel bukan pengamat sepak bola tapi pengamat sty,1 tahun yang lalu,
YouTube,"Gw senyum2 sendiri ternyata pawangnya towel pak Hamdan 😂😂😂. 

Kenapa gak dari dulu muncul one on one sama towel sih pak hamdan 😂😂😂

Towel gak berkutik, gak bisa counter, bisanya cuman mindahin topik dan mempertahankan keywordnya sendiri yaitu ""gw harus tetep mengkritik STY"" 😂😂😂

Coba lihat, apapun topik yang ditanyakan pembawa acara, selalu dilariin lagi ke STY STY STY. 😂😂

Bahas naturalisasi dia gak bisa counter statement pak hamdan, dia belokin. 😂

Towel towel. 😂",1 tahun yang lalu,
YouTube,Towelll...dah jelas di timnas masih bnyk pemain liga 1...pelatih sekelas Pep pun akn sulit ..jd emang bener kuncinya tingkatkan kualitas liga..dan pengembangan usia dini..agar ke depan bnyk pemain berkelas dan dinaungi liga yg prof..naturalisasi mrpkan peluru tambahan,1 tahun yang lalu,
YouTube,Towel2 emosi gua lama2 liat manusia ini . Hadehh otak nya kmna x,1 tahun yang lalu,
YouTube,Jangan ada yg mau sepanggung dengan orang bodoh seperti bung towel,1 tahun yang lalu,
YouTube,Tewel pasti rewel..,1 tahun yang lalu,
YouTube,Pemain naturulisasi bukan cara yang instan selama tim belum mencapai level yang telah ditentukan,1 tahun yang lalu,
YouTube,pelatih bagus akan maksimal jika di dukung dengan pemain yang bagus...guardiola suruh latih liga 1..target juara liga champion...mau sampai kiamat juga gak bakal bisa...,1 tahun yang lalu,
YouTube,"Towel marselino menahan bola aja gak becus gimna mau jadi yg terbaik ditim garuda , sdh towel pemain Indonesia tdk ada bagus soalnya dasar bola aja gak tau alias menahan bola mengumpan bola giman mau bagus main itu tadi pemain2 belakang hampir rata2 tdk bagus mengumpan bola banyak yang salah.",1 tahun yang lalu,
YouTube,Towel terlalu di kasih panggung,1 tahun yang lalu,
YouTube,Bgus hamdan ini sayang Justin kok gx ada,1 tahun yang lalu,
YouTube,"Inilah media indonesia sukanya keheboan ""Semakin dibenci masyarakat dia semakin diundang diberbagai media.",1 tahun yang lalu,
YouTube,"Naturalisasinya NANGGUNG, harusnya yg di Naturalisasi Orang Argentina, Jerman, Brasil, Terbukti Negara² tersebut dr Bayi dah Makan Bola😂😂😂😂😂😂😂",1 tahun yang lalu,
YouTube,ihhhhh dak banget ngundang jus TOWEL=TOMAT WORTEL,1 tahun yang lalu,
YouTube,ini towel komentary berulsngw,1 tahun yang lalu,
YouTube,"Muak lihat muka towel,,",1 tahun yang lalu,
YouTube,ToWel di RACUN aja lah .. !!!,1 tahun yang lalu,
YouTube,Towel tetep terdepan ..semua akan towel pada waktunya 😂,1 tahun yang lalu,
YouTube,Bung towel buang aja kelaut,1 tahun yang lalu,
YouTube,Betul sekali sengaja sekali bikin heboh intinya media kita sendiri juga ngapain ngundang si toel,1 tahun yang lalu,
YouTube,Orang setres seperti towel masih aja dapet panggung pengamat nggak mutu tidak tau liku likunya bola aja sok paling pinter bisanya hanya ngejas bunkan ngamati tapi sok sok an aja,1 tahun yang lalu,
YouTube,Masih aja ngundang towel bentar lagi guwe blolck nih tv,1 tahun yang lalu,
YouTube,Emang sedeng towel ini 😂😂😂😂😂,1 tahun yang lalu,
YouTube,1956 hampir 2024 hampir setelah hari ini kalah 1-0 mungkin kita harus menunggu 2075 th lagi kepada tv yg memberi panggung sama towel tunggu 2075 nanti undang lagi si towel?😅,1 tahun yang lalu,
YouTube,Mohon metro model towel tu jangan d kasih panggung lagi.. dia gembosin timnas,1 tahun yang lalu,
YouTube,"Bahannya itu melulu Wei, kelihatan banget lu sentimen sama STY.",1 tahun yang lalu,
YouTube,Talenta tai liat noh penalti gegara siapa lokal bapuk gtu mnding full keturunan dah lokal klo mau masuk timnas kdu ningkatin performa nya maen di club eropa,1 tahun yang lalu,
YouTube,Pemain lokal sampe cacing buluan jga gk bakal berprestasi,1 tahun yang lalu,
YouTube,"Yg dibahas naturalisasi tapi si towel selalu lari ke personal pelatih, ini sebenarnya sudah ngga sehat karena ngincar persolan 😅😅",1 tahun yang lalu,
YouTube,"Dengan adanya Naturisasi, Telah Mengubah Timnas Indonesia Maju kehadapan, itu respect dari  PSSI Malaysia 😂.  Tetap STY terbaik, ❤. Yg sebelumnya hanya membawa Indonesia stagnan 😂.   Kelompok MAFIA Bung Towel, Hanya Ocehan berlebihan..!",1 tahun yang lalu,
YouTube,"bacot doang,prestasi kagak loe....
suweeee...",1 tahun yang lalu,
YouTube,"Untuk apa tv mengudang towel saya rasa tidak membangun zaman ini udah berubah tv hurus sedikit pandai, semoga indonesia semakin maju, mantap",1 tahun yang lalu,
YouTube,"Towel itu racun, pantas dihujat netizen",1 tahun yang lalu,
YouTube,KOQ RT DIDING PAMULANG GA DIUNDANG????,1 tahun yang lalu,
YouTube,Lanjutkan NATURALISASI .. ❤❤❤,1 tahun yang lalu,
YouTube,Tewel d undang terus . Pastiargumennya itu itu aj. Kurang modal dengki diatu. Platihtumenentukan juga contoh pitnam ganti pelatih hancur welllllll) lll,1 tahun yang lalu,
YouTube,Towel klo gk gmgin sty mungkin mulut nya bisa mebusuk satu orang ini. Towel klo anda merasa pling hebat kenapa gk anda sendiri yg jdi pelatih,1 tahun yang lalu (diedit),
YouTube,Toel penghambat kemajuan timnas lokal sudah diberikan puluhan thn hasilnya apa rakyat butuh perubahan,1 tahun yang lalu,
YouTube,TALENTA Di NEGERi Emang gk da dari dulu...Yang Ada Kita Puasa Juara bertahun2...Bung Towel..Towel Towel.,1 tahun yang lalu,
YouTube,Perusak persatuan jangan lahhh di beri panggung mulu taiiiii,1 tahun yang lalu,
YouTube,Bung towel buang aja kelaut,1 tahun yang lalu,
YouTube,"plis dehhh... hari gini masih membahas pemain keturunan..
liat lah vietnam,thailan malaysia,,,mereka pengen kayak kita...kita malah berdebat gak jelas",1 tahun yang lalu,
YouTube,tv dancok boikot towel woyy,1 tahun yang lalu,
YouTube,"Lo benci amat ma STY....towel towel 
Aneh nih sama ni orang 
Bener kata pak Hamdan 
Mending Lo ngomongin taktik dari pada Ngomongin STY dan  pemain keturunan....",1 tahun yang lalu,
YouTube,Gede bacot lah sia toel te penting pisam sia,1 tahun yang lalu,
YouTube,Cari rating ato gimana???. Orang modelan kek towel gini diundang..,1 tahun yang lalu (diedit),
YouTube,Welllll towelllll,1 tahun yang lalu,
YouTube,Pengen kapan2 gitu kalo ada acara bgjndang towel undang juga pemain yg berjuang capek dilapangan biar towel dikasih tau gimana capeknya berjuangan dilapangan tp masih aja yg nyari kesalahan,1 tahun yang lalu,
YouTube,"Sepakbola itu butuh proses mau naturalisasi apa tdk itu semua proses,selama timnas hanya dihuni lokal pred apa prestasinya selama hampir 50th",1 tahun yang lalu,
YouTube,Towel.. towel.. kenapa baru sekarang wel.. lu kritik..!!! Ingat towell nanti klau kau masuk jajaran PSSI dan timnas Indonesia tidak berkembang siap-siap kritikan dari netizen..!!! 😁🤭,1 tahun yang lalu,
YouTube,Towel  itu mbulet berbelit belit tidak prudukfif,1 tahun yang lalu,
YouTube,"Ktowel aja yang jadi pelatih, aku mau liat kyak mana",1 tahun yang lalu,
YouTube,😮,1 tahun yang lalu,
YouTube,"Info jasa pengiriman lur
Mau ngirim kulkas panci kompor
Ngirim ke mulut towel
Biar mingkem",1 tahun yang lalu,
YouTube,MEDIA PROVOKATOR !!!!,1 tahun yang lalu,
YouTube,Towel itu mbulet ngeyel,1 tahun yang lalu,
YouTube,Intinya Bung Towel cuma mau cari kesalahan STY atau mau ikut infonesia sukses sih…,1 tahun yang lalu,
YouTube,"Ketahuan arahnya si towel ada kaitannya dgn pelatih lokal, mau nya si towel pelatih timnas harus di isi pelatih lokal",1 tahun yang lalu,
YouTube,adduh aku kok neg lihat towel,1 tahun yang lalu,
YouTube,"Knp sih gak saling dukung aja, ini malah menjatuhkan",1 tahun yang lalu,
YouTube,"Undang dong pak erik tohir biar debat sama towel,...",1 tahun yang lalu,
YouTube,Towel langsung memble debat dgn orang berpendidikan..,1 tahun yang lalu,
YouTube,Up,1 tahun yang lalu,
YouTube,Ul,1 tahun yang lalu,
YouTube,Up,1 tahun yang lalu,
YouTube,Up,1 tahun yang lalu,
YouTube,Up,1 tahun yang lalu,
YouTube,Mana tau towel diskusi dengan pak erik dapat skatmat pasti ada.,1 tahun yang lalu,
YouTube,Pak Erich itu terakhir  biar yg lain aja dulu dan buat apa juga debat kalau gak ada ujungnya rugi Dong  beliau habis tenaga untuk meladeni debat yg arahnya kesana kemari,1 tahun yang lalu,
YouTube,"Mana berani towel
Bisa kencing di tempat
Debat sama pak ET",1 tahun yang lalu,
YouTube,Harusnya towelll jangan di kasi  panggung,1 tahun yang lalu,
YouTube,"Kelas statement dr pak hamdan 😎😎,,, si towel astaga ini orang semakin kesini kok malah ra karuan nyalahin semakin nyalahin",1 tahun yang lalu,
YouTube,Salah masuk kandang ni,1 tahun yang lalu,
YouTube,"Towel itu lah yg memcah membelah .. 
Para pemain, staf kepelatihan, tim pssi yg nyata lagi berjuang memperbaiki, Bahkan 99% masyarakat indonesia pun begitu menikmati setiap pertandiangan timnas.


Pertanyaan pribaduku sebenarnya .. apakah tidak pembahasan lain selain ini2x meluluk .. apalagi diangkat dari media2x ternama di indonesia dan apakah tidak ada undang2x untuk melarang pemilihan  topik2x yg tidak mamajukan ??",1 tahun yang lalu,
YouTube,Bacot Lu towelll,1 tahun yang lalu,
YouTube,270 jt rakyat indonesia kalah sama taiiwel😅,1 tahun yang lalu,
YouTube,"Berati si towel yg ber asumsi seperti itu pro kontra anti sty ...

Sty kan bahasa Korea mana ngrti si towel brti dia yg membuat pertanyaan pro kontra anti sty  si towel",1 tahun yang lalu,
YouTube,"Towel cuma bisa ngomel aja.karena ada sentimentil dg sty coba kau yang jadi pelatihnya jangan omon² doang.manusia macam ini perlu di musnahkan dari NKRI.
Ingat towel kamu hidup lahir di Indonesia tapi jiwa nasionalisme ando nol besar",1 tahun yang lalu,
YouTube,Suruh pindah negara towel handuk.,1 tahun yang lalu,
YouTube,Si Towel anggap aja angin lewat ga usah di dengar,1 tahun yang lalu,
YouTube,"Bung Towel, jk Timnas kalah ya bangkit lg utk menang berikutnya, ndak perlu cari siapa yg salah.",1 tahun yang lalu,
YouTube,Towel kenapa lu ga kritik liga Indonesia ?????,1 tahun yang lalu,
YouTube,Kelas banget hamdan 1 vs 4 gila..di libassss,1 tahun yang lalu,
YouTube,"Kasian pak hamdan di kerubungi org"" GOA, tolonglah undang bintang tamu org yg objektif bukan org"" Pembenci.",1 tahun yang lalu,
YouTube,"Itu yg di naturalisasi sblm ya yg kalah itu umur ya msh di bwh standard,saat tom haye,ragnar n jay karna mereka umur juga ssudah matang,,,lo paham bola tp ga ngerti,TOWELTOWEL",1 tahun yang lalu,
YouTube,Halah towel towel modal data doank,1 tahun yang lalu,
YouTube,Keren nih Bung Towel 👍👍👍,1 tahun yang lalu,
YouTube,#stop berita timnas,1 tahun yang lalu,
YouTube,"Lu gak mengkritisi .towel .. lu itu benci sams sty .. 
Dimata towel apapun yang dilakukan sty salah ..",1 tahun yang lalu,
YouTube,Yang bikin pemain kita mental drop 1 si towel 2 anjas armara( bukan aktor) 3 tv nasional 4 podcast akhirnya 3 pertandingan kalah meluluh!,1 tahun yang lalu,
YouTube,yowel profokator,1 tahun yang lalu,
YouTube,Media juga memberikan panggung..,1 tahun yang lalu,
YouTube,Buat laporan yuk ke polres,1 tahun yang lalu,
YouTube,Betul,1 tahun yang lalu,
YouTube,Towel itu gunanya apa,1 tahun yang lalu,
YouTube,Towel bodoh,1 tahun yang lalu,
YouTube,"Kau pa0k, masih mau nntn ada towel ny!!",1 tahun yang lalu,
YouTube,Enggak lah. Elu aja anti kritik.,1 tahun yang lalu,
YouTube," @cstgg1628  kayak gitu dibilang di kritik ..
Iri dengki benci iya ..",1 tahun yang lalu,
YouTube,Kok dah muak baget ya dnger omongan towel.,1 tahun yang lalu,
YouTube,"Masyarakat indonesia menikmati setiap prtandingan timnas ? Gw sich ng'ga ya. Disaat STY menerapkn strategi bertahan terlalu dalam itu yg membuat gw dongkoL sama STY. 
Kalau sudah kemasukan GOL sama lawan. Baru mnerapkan strategi presing dan menyerang. Kenapa gx dari awal permainan mnrapkan pressing & menyerang. Haduuhhhh haduhh ...",1 tahun yang lalu,
YouTube, @_Gie_92  belajar tentang sepakbola dulu dek,1 tahun yang lalu,
YouTube, @_Gie_92  ya mungking samean bagian dari 1% itu mas ..,1 tahun yang lalu,
YouTube,"Di latih ivan kolev timnas senior semua lokal lawan arab 0-1 korea 0-1 bahrain 2-1, dipecat katanya jelek, makin kesini makin ancur",1 tahun yang lalu (diedit),
YouTube,Kalau bgini terus bubarkan z pssi,1 tahun yang lalu,
YouTube,"Aneh ama otax netizen +62. 
Orang Lagi mengkritik kinerja suatu bidang tertentu di bilang nyinyir lah, menghina lah, ini lah, itu lah. Bukan kah  kebebasan berpendapat itu dilindungi oleh undang-undang. Karena kita tuch indonesia, negara demokrasi. Orang boleh menyampaikan pendapat serta kritikan. Asalkan bisa diprtanggung jawabkan. kalau gx mau dikritik, rubah aja negara ini pake system komunisme monarki. wk wk wk belajar lagi PKN di sekolah yg bener Dek. 👈😅😅😅",1 tahun yang lalu,
